Date-time CET-CEST (DD/MM/YYYY HH:mm),DMA 1 (L/s),DMA 2 (L/s)
26/05/2022 03:00,10.71,7.61
26/05/2022 04:00,9.56,7.52
26/05/2022 05:00,10.2,8.19
26/05/2022 06:00,12.67,10.22
26/05/2022 07:00,13.68,12.27
26/05/2022 08:00,13.62,11.38
26/05/2022 09:00,13.5,11.22
26/05/2022 10:00,12.72,10.91
26/05/2022 11:00,13.36,10.39
26/05/2022 12:00,13.41,10.13
26/05/2022 13:00,13.07,10.26
26/05/2022 14:00,13.71,10.28
26/05/2022 15:00,13.07,11.01
26/05/2022 16:00,12.92,12
26/05/2022 17:00,13.21,13.67
26/05/2022 18:00,13.53,13.21
26/05/2022 19:00,13.64,14.52
26/05/2022 20:00,13.5,13.03
26/05/2022 21:00,11.58,11.27
26/05/2022 22:00,10.46,9.47
26/05/2022 23:00,9.48,8.52
27/05/2022 00:00,9.7,8.39
27/05/2022 01:00,9.24,8.05
27/05/2022 02:00,7.51,7.59
27/05/2022 03:00,11.26,7.65
27/05/2022 04:00,10.71,7.52
27/05/2022 05:00,11.36,8.31
27/05/2022 06:00,13.49,10.85
27/05/2022 07:00,15.06,11.95
27/05/2022 08:00,15.03,11.63
27/05/2022 09:00,13.3,10.97
27/05/2022 10:00,12.41,9.97
27/05/2022 11:00,12.4,10.01
27/05/2022 12:00,13.14,10.49
27/05/2022 13:00,12.09,10.35
27/05/2022 14:00,12.28,9.83
27/05/2022 15:00,13.01,9.6
27/05/2022 16:00,12.88,10.66
27/05/2022 17:00,12.01,12.26
27/05/2022 18:00,11.56,13.6
27/05/2022 19:00,11.8,15.43
27/05/2022 20:00,11.52,13.46
27/05/2022 21:00,10.51,11.63
27/05/2022 22:00,9.38,9.35
27/05/2022 23:00,8.8,8.89
28/05/2022 00:00,7.35,7.78
28/05/2022 01:00,6.81,7.36
28/05/2022 02:00,7.76,7.51
28/05/2022 03:00,7.54,7.7
28/05/2022 04:00,7.5,7.36
28/05/2022 05:00,8.49,8.09
28/05/2022 06:00,8.95,8.75
28/05/2022 07:00,10.55,9.68
28/05/2022 08:00,11.53,10.25
28/05/2022 09:00,10.01,10.1
28/05/2022 10:00,8.35,10.13
28/05/2022 11:00,10.19,10.36
28/05/2022 12:00,7.88,10.66
28/05/2022 13:00,7.26,10.02
28/05/2022 14:00,8.03,9.22
28/05/2022 15:00,9.84,9.66
28/05/2022 16:00,9.15,9.12
28/05/2022 17:00,8.64,9.29
28/05/2022 18:00,9.22,9.34
28/05/2022 19:00,10.28,9.81
28/05/2022 20:00,10.3,10.21
28/05/2022 21:00,9.43,9.03
28/05/2022 22:00,8.77,8.56
28/05/2022 23:00,8.74,8.21
29/05/2022 00:00,8.44,7.91
29/05/2022 01:00,7.7,7.38
29/05/2022 02:00,8.15,7.24
29/05/2022 03:00,8.06,7.2
29/05/2022 04:00,7.26,7.28
29/05/2022 05:00,7.44,7.98
29/05/2022 06:00,8.38,8.35
29/05/2022 07:00,9.38,8.98
29/05/2022 08:00,9.97,10.44
29/05/2022 09:00,10.96,10.59
29/05/2022 10:00,11.36,11.17
29/05/2022 11:00,11.06,11.56
29/05/2022 12:00,10.93,10.77
29/05/2022 13:00,10.77,10.03
29/05/2022 14:00,10.23,9.33
29/05/2022 15:00,10.15,9.73
29/05/2022 16:00,9.82,9.31
29/05/2022 17:00,8.29,9.4
29/05/2022 18:00,8.36,9.48
29/05/2022 19:00,8.96,9.89
29/05/2022 20:00,9.95,9.39
29/05/2022 21:00,8.78,9.17
29/05/2022 22:00,7.38,8.78
29/05/2022 23:00,9.17,7.92
30/05/2022 00:00,18.5,7.65
30/05/2022 01:00,6.01,7.33
30/05/2022 02:00,6.21,7.3
30/05/2022 03:00,9.05,7.28
30/05/2022 04:00,8.18,7.39
30/05/2022 05:00,8.1,8.54
30/05/2022 06:00,10.47,9.34
30/05/2022 07:00,14.07,10.71
30/05/2022 08:00,13.75,10.83
30/05/2022 09:00,12.18,10.07
30/05/2022 10:00,11.62,9.53
30/05/2022 11:00,11.76,9.58
30/05/2022 12:00,11.95,9.52
30/05/2022 13:00,12.93,9.45
30/05/2022 14:00,11.94,10.21
30/05/2022 15:00,8.57,9.89
30/05/2022 16:00,10.9,9.91
30/05/2022 17:00,8.8,9.87
30/05/2022 18:00,8.7,10.07
30/05/2022 19:00,11.51,10.52
30/05/2022 20:00,9.47,10.53
30/05/2022 21:00,7.88,9.62
30/05/2022 22:00,8.51,8.93
30/05/2022 23:00,6.07,8.09
31/05/2022 00:00,6.95,7.76
31/05/2022 01:00,6.32,7.32
31/05/2022 02:00,21.1,7.3
31/05/2022 03:00,7.58,7.31
31/05/2022 04:00,8.53,7.39
31/05/2022 05:00,8.81,8.25
31/05/2022 06:00,10.73,9.58
31/05/2022 07:00,9.97,11.16
31/05/2022 08:00,13.77,11.38
31/05/2022 09:00,11.84,10.84
31/05/2022 10:00,11.19,11.01
31/05/2022 11:00,9.7,10.18
31/05/2022 12:00,9.54,10.95
31/05/2022 13:00,8.7,10.27
31/05/2022 14:00,10.66,9.66
31/05/2022 15:00,11.21,9.63
31/05/2022 16:00,10.97,10.56
31/05/2022 17:00,9.01,11.33
31/05/2022 18:00,10.09,13.26
31/05/2022 19:00,10.37,15.24
31/05/2022 20:00,10.57,13.73
31/05/2022 21:00,8.11,11.8
31/05/2022 22:00,7.97,9.36
31/05/2022 23:00,8.53,8.18
1/6/2022 0:00,6.01,7.73
1/6/2022 1:00,5.29,7.33
1/6/2022 2:00,7.82,7.9
1/6/2022 3:00,6.99,7.64
1/6/2022 4:00,7.16,7.4
1/6/2022 5:00,5.46,8.47
1/6/2022 6:00,8.66,10.67
1/6/2022 7:00,11.94,13.65
1/6/2022 8:00,10.74,12.95
1/6/2022 9:00,9.84,10.88
1/6/2022 10:00,11.28,10.3
1/6/2022 11:00,12.73,10.17
1/6/2022 12:00,11.32,9.17
1/6/2022 13:00,11.27,9.49
1/6/2022 14:00,12.46,9.32
1/6/2022 15:00,11.53,9.35
1/6/2022 16:00,10.29,10.39
1/6/2022 17:00,9.81,11.21
1/6/2022 18:00,10.7,11.94
1/6/2022 19:00,10.51,15.62
1/6/2022 20:00,10,13.62
1/6/2022 21:00,9.06,11.32
1/6/2022 22:00,6.43,9.1
1/6/2022 23:00,5.72,8.6
2/6/2022 0:00,6.48,7.83
2/6/2022 1:00,6.32,7.41
2/6/2022 2:00,6.96,7.86
2/6/2022 3:00,7.23,7.57
2/6/2022 4:00,7.25,7.41
2/6/2022 5:00,8.69,8.69
2/6/2022 6:00,9.71,9.68
2/6/2022 7:00,8.85,12.12
2/6/2022 8:00,11.26,13.9
2/6/2022 9:00,10.47,14.16
2/6/2022 10:00,9.63,12.73
2/6/2022 11:00,9.72,11.73
2/6/2022 12:00,10.28,11.25
2/6/2022 13:00,9.13,12.49
2/6/2022 14:00,9.37,12.85
2/6/2022 15:00,9.34,12.56
2/6/2022 16:00,7.38,12.07
2/6/2022 17:00,9.51,13.4
2/6/2022 18:00,10.86,14.28
2/6/2022 19:00,10.84,16.96
2/6/2022 20:00,11.53,16.03
2/6/2022 21:00,9.56,13
2/6/2022 22:00,7.64,11.11
2/6/2022 23:00,7.46,8.94
3/6/2022 0:00,6.38,8.61
3/6/2022 1:00,5.11,7.72
3/6/2022 2:00,6.82,7.96
3/6/2022 3:00,9.8,7.38
3/6/2022 4:00,9.65,7.54
3/6/2022 5:00,8.69,9.08
3/6/2022 6:00,11.74,11.33
3/6/2022 7:00,11.07,13.17
3/6/2022 8:00,12.51,12.31
3/6/2022 9:00,11.76,11.31
3/6/2022 10:00,11.59,10.78
3/6/2022 11:00,10.17,10.97
3/6/2022 12:00,10.23,10.8
3/6/2022 13:00,10.67,10.75
3/6/2022 14:00,9.24,10.31
3/6/2022 15:00,8.94,10.98
3/6/2022 16:00,8.77,11.31
3/6/2022 17:00,7.78,10.09
3/6/2022 18:00,7.84,10.16
3/6/2022 19:00,9.05,9.99
3/6/2022 20:00,9.18,9.53
3/6/2022 21:00,7.76,9.6
3/6/2022 22:00,6.73,9.55
3/6/2022 23:00,6.58,8.27
4/6/2022 0:00,5.53,8.11
4/6/2022 1:00,5.03,7.62
4/6/2022 2:00,6.28,8.12
4/6/2022 3:00,6.42,7.56
4/6/2022 4:00,4.68,7.56
4/6/2022 5:00,5.92,8.14
4/6/2022 6:00,7.49,9.35
4/6/2022 7:00,7.31,10.68
4/6/2022 8:00,9.16,12.01
4/6/2022 9:00,10.38,12.53
4/6/2022 10:00,9.03,11.38
4/6/2022 11:00,9.74,11.06
4/6/2022 12:00,9.28,10.83
4/6/2022 13:00,9.19,10.76
4/6/2022 14:00,8.96,10.96
4/6/2022 15:00,9.11,10.77
4/6/2022 16:00,8.14,10.93
4/6/2022 17:00,7.98,12.71
4/6/2022 18:00,9.37,16.12
4/6/2022 19:00,9.04,16.89
4/6/2022 20:00,9.96,14.81
4/6/2022 21:00,7.13,12.16
4/6/2022 22:00,5.72,10.26
4/6/2022 23:00,5.92,8.43
5/6/2022 0:00,6.73,7.76
5/6/2022 1:00,7.57,7.51
5/6/2022 2:00,6.34,7.87
5/6/2022 3:00,6.39,7.44
5/6/2022 4:00,6.87,7.32
5/6/2022 5:00,7.65,8.39
5/6/2022 6:00,9.38,9.92
5/6/2022 7:00,8.33,11.45
5/6/2022 8:00,9.56,12.45
5/6/2022 9:00,9.6,13.71
5/6/2022 10:00,8.84,14.18
5/6/2022 11:00,8.65,11.54
5/6/2022 12:00,7.91,12.34
5/6/2022 13:00,7.92,12.1
5/6/2022 14:00,8.51,11.7
5/6/2022 15:00,7.33,12.2
5/6/2022 16:00,7.19,13.65
5/6/2022 17:00,7.4,14.74
5/6/2022 18:00,8.53,16.39
5/6/2022 19:00,9.55,17.4
5/6/2022 20:00,10.12,17.58
5/6/2022 21:00,8.1,13.95
5/6/2022 22:00,7.33,11.25
5/6/2022 23:00,8.66,9.52
6/6/2022 0:00,15.63,9.03
6/6/2022 1:00,3.6,8.23
6/6/2022 2:00,3.89,8.55
6/6/2022 3:00,3.88,7.99
6/6/2022 4:00,4.52,7.84
6/6/2022 5:00,6.28,8.75
6/6/2022 6:00,8.76,10.21
6/6/2022 7:00,10.78,12.36
6/6/2022 8:00,10.76,11.13
6/6/2022 9:00,10.4,10.53
6/6/2022 10:00,11.54,10.18
6/6/2022 11:00,13.06,10.56
6/6/2022 12:00,12.88,9.57
6/6/2022 13:00,13.73,11.04
6/6/2022 14:00,13.98,10.03
6/6/2022 15:00,11.92,10.67
6/6/2022 16:00,10.83,11.82
6/6/2022 17:00,10.82,12.51
6/6/2022 18:00,11.52,14.07
6/6/2022 19:00,10.29,17.93
6/6/2022 20:00,12.46,16.07
6/6/2022 21:00,11.62,13.46
6/6/2022 22:00,8.83,10.11
6/6/2022 23:00,7.31,7.72
7/6/2022 0:00,7.8,7.45
7/6/2022 1:00,6.73,7.05
7/6/2022 2:00,19.02,7.38
7/6/2022 3:00,7,7.18
7/6/2022 4:00,7.4,6.98
7/6/2022 5:00,5.57,8.19
7/6/2022 6:00,8.96,10.37
7/6/2022 7:00,11.87,12.67
7/6/2022 8:00,12.02,12.05
7/6/2022 9:00,10.5,10.64
7/6/2022 10:00,13.21,10.25
7/6/2022 11:00,14.47,10.17
7/6/2022 12:00,11.4,10.09
7/6/2022 13:00,9.87,10.26
7/6/2022 14:00,12.02,9.82
7/6/2022 15:00,12.42,10.88
7/6/2022 16:00,11.08,10.87
7/6/2022 17:00,9.72,11.55
7/6/2022 18:00,11.18,12.03
7/6/2022 19:00,10.84,11.96
7/6/2022 20:00,8.65,11.01
7/6/2022 21:00,7.39,10.34
7/6/2022 22:00,7.63,9.61
7/6/2022 23:00,5.95,7.83
8/6/2022 0:00,4.63,7.73
8/6/2022 1:00,4.39,7.38
8/6/2022 2:00,7.26,7.08
8/6/2022 3:00,5.79,7.15
8/6/2022 4:00,6.15,7.28
8/6/2022 5:00,7.05,7.62
8/6/2022 6:00,8.46,9.16
8/6/2022 7:00,11.81,10.47
8/6/2022 8:00,11.34,9.26
8/6/2022 9:00,10.17,8.97
8/6/2022 10:00,9.21,9.4
8/6/2022 11:00,10.37,9.25
8/6/2022 12:00,10.93,8.96
8/6/2022 13:00,9.46,9.45
8/6/2022 14:00,9.7,9.26
8/6/2022 15:00,10.78,9.25
8/6/2022 16:00,8.51,9.28
8/6/2022 17:00,7.77,9.88
8/6/2022 18:00,9.44,10.14
8/6/2022 19:00,10.32,11.38
8/6/2022 20:00,9.51,10.65
8/6/2022 21:00,7.4,10.28
8/6/2022 22:00,7.88,9.68
8/6/2022 23:00,7.72,8.12
9/6/2022 0:00,4.74,7.52
9/6/2022 1:00,3.5,7.57
9/6/2022 2:00,4.5,7.76
9/6/2022 3:00,7.05,7.49
9/6/2022 4:00,5.75,7.29
9/6/2022 5:00,6.4,7.94
9/6/2022 6:00,8.51,9.02
9/6/2022 7:00,12.07,10.11
9/6/2022 8:00,11.04,9.5
9/6/2022 9:00,11.2,9.17
9/6/2022 10:00,10.45,9.07
9/6/2022 11:00,12.77,8.38
9/6/2022 12:00,12.6,8.73
9/6/2022 13:00,9.3,9.13
9/6/2022 14:00,9.16,8.44
9/6/2022 15:00,10.35,8.07
9/6/2022 16:00,9.4,8.26
9/6/2022 17:00,7.31,8.3
9/6/2022 18:00,8.14,9.41
9/6/2022 19:00,9.08,10.53
9/6/2022 20:00,11.1,10.29
9/6/2022 21:00,8.66,9.5
9/6/2022 22:00,7,8.97
9/6/2022 23:00,6.94,8.59
10/6/2022 0:00,7.19,8.67
10/6/2022 1:00,6.91,8.06
10/6/2022 2:00,5.34,7.58
10/6/2022 3:00,4.57,7.43
10/6/2022 4:00,4.93,7
10/6/2022 5:00,7.69,7.73
10/6/2022 6:00,7.77,9.25
10/6/2022 7:00,9.46,10.67
10/6/2022 8:00,9.96,10.05
10/6/2022 9:00,12.09,9.47
10/6/2022 10:00,12.84,9.44
10/6/2022 11:00,11.37,9.04
10/6/2022 12:00,10.93,8.33
10/6/2022 13:00,12.24,8.48
10/6/2022 14:00,12.84,8.56
10/6/2022 15:00,9.57,8.69
10/6/2022 16:00,8,8.88
10/6/2022 17:00,10.31,8.88
10/6/2022 18:00,9.57,9.22
10/6/2022 19:00,9.21,9.71
10/6/2022 20:00,10.53,9.5
10/6/2022 21:00,9.34,9.43
10/6/2022 22:00,5.97,8.3
10/6/2022 23:00,6.49,7.85
11/6/2022 0:00,6.33,7.67
11/6/2022 1:00,7.8,7.02
11/6/2022 2:00,6.84,7.47
11/6/2022 3:00,5.89,7.21
11/6/2022 4:00,5.3,7.29
11/6/2022 5:00,6.38,7.54
11/6/2022 6:00,9.78,8.2
11/6/2022 7:00,9.52,9.64
11/6/2022 8:00,9.51,10.24
11/6/2022 9:00,9.86,10.59
11/6/2022 10:00,11.09,10.24
11/6/2022 11:00,10.41,10.02
11/6/2022 12:00,8.87,10.03
11/6/2022 13:00,11.01,9.82
11/6/2022 14:00,13.2,9.62
11/6/2022 15:00,8.69,9.44
11/6/2022 16:00,7.62,9.88
11/6/2022 17:00,9.52,10.43
11/6/2022 18:00,11.25,11.96
11/6/2022 19:00,10.2,11.34
11/6/2022 20:00,10.02,10.76
11/6/2022 21:00,9.78,9.58
11/6/2022 22:00,8.42,8.81
11/6/2022 23:00,6.46,8.28
12/6/2022 0:00,4.98,8.65
12/6/2022 1:00,4.23,7.76
12/6/2022 2:00,4.51,7.94
12/6/2022 3:00,4.45,7.26
12/6/2022 4:00,5.82,7.06
12/6/2022 5:00,6.44,7.97
12/6/2022 6:00,7.55,9.36
12/6/2022 7:00,8.36,10.47
12/6/2022 8:00,9.88,11.81
12/6/2022 9:00,9.92,11.84
12/6/2022 10:00,9.96,11.38
12/6/2022 11:00,8.61,12.45
12/6/2022 12:00,8.56,11.49
12/6/2022 13:00,8.56,10.57
12/6/2022 14:00,7.77,10.71
12/6/2022 15:00,7.54,11.4
12/6/2022 16:00,7.15,11.17
12/6/2022 17:00,7.75,12.66
12/6/2022 18:00,9.04,13.22
12/6/2022 19:00,9.99,14.16
12/6/2022 20:00,10.18,14.13
12/6/2022 21:00,8.41,11.41
12/6/2022 22:00,6.9,9.56
12/6/2022 23:00,8.86,8.97
13/06/2022 00:00,16.33,7.57
13/06/2022 01:00,4.14,7.3
13/06/2022 02:00,4.39,7.87
13/06/2022 03:00,4.83,7.5
13/06/2022 04:00,6.17,7.27
13/06/2022 05:00,6.91,7.97
13/06/2022 06:00,9.86,10.74
13/06/2022 07:00,10.44,12.09
13/06/2022 08:00,11.27,11.59
13/06/2022 09:00,11.86,10.87
13/06/2022 10:00,10.59,9.69
13/06/2022 11:00,9.79,10.19
13/06/2022 12:00,9.92,9.91
13/06/2022 13:00,10.12,9.72
13/06/2022 14:00,10.12,9.26
13/06/2022 15:00,9.03,9.17
13/06/2022 16:00,8.92,10.12
13/06/2022 17:00,9.56,10.85
13/06/2022 18:00,10.27,11.66
13/06/2022 19:00,10.14,13.72
13/06/2022 20:00,10.7,13.3
13/06/2022 21:00,9.29,10.51
13/06/2022 22:00,8.53,9.01
13/06/2022 23:00,9.22,8.02
14/06/2022 00:00,6.14,8.26
14/06/2022 01:00,4.93,7.44
14/06/2022 02:00,18.25,7.54
14/06/2022 03:00,4.59,7.17
14/06/2022 04:00,4.21,7.5
14/06/2022 05:00,5.3,7.97
14/06/2022 06:00,8.33,9.42
14/06/2022 07:00,9.64,10.89
14/06/2022 08:00,11.18,11.01
14/06/2022 09:00,11.64,10.56
14/06/2022 10:00,11.25,9.16
14/06/2022 11:00,10.93,9.15
14/06/2022 12:00,10.04,9.47
14/06/2022 13:00,11.32,9.83
14/06/2022 14:00,12.24,9.5
14/06/2022 15:00,10.94,9.27
14/06/2022 16:00,10.39,9.69
14/06/2022 17:00,10.02,10.07
14/06/2022 18:00,9.95,11.89
14/06/2022 19:00,10.92,12.97
14/06/2022 20:00,11.25,13.39
14/06/2022 21:00,8.68,10.96
14/06/2022 22:00,7.62,9.79
14/06/2022 23:00,8.2,8.75
15/06/2022 00:00,7.37,8.14
15/06/2022 01:00,6.98,7.61
15/06/2022 02:00,7.36,8.17
15/06/2022 03:00,7.22,7.79
15/06/2022 04:00,7.97,7.82
15/06/2022 05:00,9.42,8.74
15/06/2022 06:00,10.94,10.63
15/06/2022 07:00,12.16,12.67
15/06/2022 08:00,12.97,12.41
15/06/2022 09:00,12.56,11.19
15/06/2022 10:00,11.65,10.6
15/06/2022 11:00,12.39,9.76
15/06/2022 12:00,12.32,9.71
15/06/2022 13:00,12.12,9.91
15/06/2022 14:00,11.65,10.29
15/06/2022 15:00,12.32,11.16
15/06/2022 16:00,10.85,11.04
15/06/2022 17:00,9.99,12.59
15/06/2022 18:00,10.22,13.5
15/06/2022 19:00,11.21,15.38
15/06/2022 20:00,12.54,14.1
15/06/2022 21:00,10.94,10.78
15/06/2022 22:00,6.43,8.83
15/06/2022 23:00,5.27,7.86
16/06/2022 00:00,5.66,8.1
16/06/2022 01:00,5.03,7.37
16/06/2022 02:00,5.72,7.6
16/06/2022 03:00,6,7.3
16/06/2022 04:00,6.96,7.2
16/06/2022 05:00,6.8,8.31
16/06/2022 06:00,8.83,10.59
16/06/2022 07:00,11.19,12.46
16/06/2022 08:00,11.38,12.01
16/06/2022 09:00,12.39,9.84
16/06/2022 10:00,11.52,9.11
16/06/2022 11:00,10.94,9.24
16/06/2022 12:00,10.8,9.24
16/06/2022 13:00,11.58,9.55
16/06/2022 14:00,11.9,9.43
16/06/2022 15:00,10.84,9.32
16/06/2022 16:00,10.47,10.28
16/06/2022 17:00,11.16,12.14
16/06/2022 18:00,11.33,13.2
16/06/2022 19:00,11.61,14.48
16/06/2022 20:00,12.74,12.85
16/06/2022 21:00,11.78,11.31
16/06/2022 22:00,8.44,9.19
16/06/2022 23:00,8.04,7.91
17/06/2022 00:00,7.52,7.66
17/06/2022 01:00,5.84,6.97
17/06/2022 02:00,5.36,7.45
17/06/2022 03:00,5.02,7.08
17/06/2022 04:00,7.1,7.63
17/06/2022 05:00,7.16,8.33
17/06/2022 06:00,9.11,10.44
17/06/2022 07:00,11.71,11.18
17/06/2022 08:00,12.79,11.27
17/06/2022 09:00,11.91,10.56
17/06/2022 10:00,11.17,10.19
17/06/2022 11:00,10.99,10.05
17/06/2022 12:00,10.84,9.84
17/06/2022 13:00,11.12,10.16
17/06/2022 14:00,11.61,9.79
17/06/2022 15:00,10.42,9.68
17/06/2022 16:00,10.9,10.31
17/06/2022 17:00,12.08,10.71
17/06/2022 18:00,12.05,9.7
17/06/2022 19:00,13.71,10.17
17/06/2022 20:00,14,9.94
17/06/2022 21:00,11.54,9.44
17/06/2022 22:00,8.61,8.82
17/06/2022 23:00,8.97,7.88
18/06/2022 00:00,8.34,8.21
18/06/2022 01:00,6.97,7.7
18/06/2022 02:00,7.24,7.59
18/06/2022 03:00,7.37,6.88
18/06/2022 04:00,7.43,6.95
18/06/2022 05:00,9.02,7.87
18/06/2022 06:00,10.72,9.8
18/06/2022 07:00,12.36,11.28
18/06/2022 08:00,13.44,11.41
18/06/2022 09:00,12.29,11.56
18/06/2022 10:00,12.14,10.58
18/06/2022 11:00,12.03,10.3
18/06/2022 12:00,10.6,11.21
18/06/2022 13:00,9.9,10.75
18/06/2022 14:00,10.2,10.27
18/06/2022 15:00,9.42,9.9
18/06/2022 16:00,8.93,10.5
18/06/2022 17:00,9.92,13.31
18/06/2022 18:00,11.03,15.12
18/06/2022 19:00,11.8,16.46
18/06/2022 20:00,12.87,15.49
18/06/2022 21:00,10.92,12.91
18/06/2022 22:00,9.96,9.81
18/06/2022 23:00,9.87,7.96
19/06/2022 00:00,8.54,7.44
19/06/2022 01:00,8.17,6.98
19/06/2022 02:00,7.6,7.24
19/06/2022 03:00,6.82,6.79
19/06/2022 04:00,7.82,6.74
19/06/2022 05:00,7.48,8.17
19/06/2022 06:00,8.37,10.35
19/06/2022 07:00,8.82,11.48
19/06/2022 08:00,10.86,12.46
19/06/2022 09:00,10.57,13.47
19/06/2022 10:00,10.35,12.16
19/06/2022 11:00,10.9,11.62
19/06/2022 12:00,10.55,11.77
19/06/2022 13:00,10.31,9.86
19/06/2022 14:00,10.69,9.41
19/06/2022 15:00,10.15,9.7
19/06/2022 16:00,8.13,10.01
19/06/2022 17:00,9.49,10.78
19/06/2022 18:00,10.39,13.07
19/06/2022 19:00,11.7,15.51
19/06/2022 20:00,10.84,14.43
19/06/2022 21:00,9.35,11.76
19/06/2022 22:00,8.24,9.61
19/06/2022 23:00,10.13,8.17
20/06/2022 00:00,19.37,8.22
20/06/2022 01:00,6.89,7.48
20/06/2022 02:00,6.98,7.59
20/06/2022 03:00,7.43,6.9
20/06/2022 04:00,8.14,7.06
20/06/2022 05:00,9.02,8.17
20/06/2022 06:00,11.83,10.32
20/06/2022 07:00,12.67,12.24
20/06/2022 08:00,12.26,12.39
20/06/2022 09:00,13.52,11.11
20/06/2022 10:00,12.57,10.89
20/06/2022 11:00,11.81,10.91
20/06/2022 12:00,12.25,10.19
20/06/2022 13:00,14.62,10.02
20/06/2022 14:00,11.97,9.62
20/06/2022 15:00,11.68,9.97
20/06/2022 16:00,10.8,9.97
20/06/2022 17:00,11.55,10.53
20/06/2022 18:00,11.08,13.05
20/06/2022 19:00,13.05,15.64
20/06/2022 20:00,14.49,16.14
20/06/2022 21:00,11.03,13.93
20/06/2022 22:00,8.46,10.3
20/06/2022 23:00,7.57,8.13
21/06/2022 00:00,7.41,7.5
21/06/2022 01:00,5.17,6.94
21/06/2022 02:00,19.04,7.34
21/06/2022 03:00,5.99,6.72
21/06/2022 04:00,7.3,6.95
21/06/2022 05:00,8.42,8.24
21/06/2022 06:00,10.63,10.57
21/06/2022 07:00,12.21,12.98
21/06/2022 08:00,13.46,12.62
21/06/2022 09:00,13.53,12.11
21/06/2022 10:00,13.18,10.9
21/06/2022 11:00,12.98,9.83
21/06/2022 12:00,12.39,9.99
21/06/2022 13:00,NaN,9.63
21/06/2022 14:00,14.5,9.29
21/06/2022 15:00,14.29,9.55
21/06/2022 16:00,12.21,10.46
21/06/2022 17:00,11.12,11.9
21/06/2022 18:00,12.2,13.24
21/06/2022 19:00,12.46,12.81
21/06/2022 20:00,12.73,11.98
21/06/2022 21:00,11.91,11.05
21/06/2022 22:00,9.36,9.27
21/06/2022 23:00,9.16,8.16
22/06/2022 00:00,9.49,8.2
22/06/2022 01:00,7.22,7.44
22/06/2022 02:00,7.17,7.46
22/06/2022 03:00,7.75,7.24
22/06/2022 04:00,8.56,7.13
22/06/2022 05:00,7.17,7.78
22/06/2022 06:00,9.85,8.88
22/06/2022 07:00,12.97,10.6
22/06/2022 08:00,14.35,10.66
22/06/2022 09:00,12.65,10.29
22/06/2022 10:00,12.72,10.66
22/06/2022 11:00,14.86,10.61
22/06/2022 12:00,14.23,9.43
22/06/2022 13:00,14.73,9.19
22/06/2022 14:00,14.93,9.37
22/06/2022 15:00,13.91,9.69
22/06/2022 16:00,12.85,9.17
22/06/2022 17:00,12.67,10.33
22/06/2022 18:00,11.59,10.92
22/06/2022 19:00,11.72,10.77
22/06/2022 20:00,12.26,10.53
22/06/2022 21:00,10.09,10.18
22/06/2022 22:00,8.77,9.9
22/06/2022 23:00,9.33,8.73
23/06/2022 00:00,8.39,8.35
23/06/2022 01:00,8.06,7.84
23/06/2022 02:00,10.08,8.21
23/06/2022 03:00,9.3,7.72
23/06/2022 04:00,8.65,8.13
23/06/2022 05:00,9.9,9.43
23/06/2022 06:00,11.91,10.85
23/06/2022 07:00,12.75,12.27
23/06/2022 08:00,15.77,11.93
23/06/2022 09:00,13.41,11.83
23/06/2022 10:00,12.83,10.9
23/06/2022 11:00,13.28,9.81
23/06/2022 12:00,13,10.13
23/06/2022 13:00,14.09,10.71
23/06/2022 14:00,12.27,10.17
23/06/2022 15:00,11.4,9.52
23/06/2022 16:00,9.94,10.26
23/06/2022 17:00,9.55,11.66
23/06/2022 18:00,11.83,13.38
23/06/2022 19:00,12.2,13.74
23/06/2022 20:00,11.44,12.82
23/06/2022 21:00,11.24,11.28
23/06/2022 22:00,9.09,9.69
23/06/2022 23:00,8.73,8.41
24/06/2022 00:00,8.4,8.71
24/06/2022 01:00,7.75,7.99
24/06/2022 02:00,7.52,8.12
24/06/2022 03:00,7.16,7.86
24/06/2022 04:00,8.46,7.59
24/06/2022 05:00,7.99,8.99
24/06/2022 06:00,9.37,10.84
24/06/2022 07:00,11.01,12.05
24/06/2022 08:00,11.76,12.35
24/06/2022 09:00,11.68,10.98
24/06/2022 10:00,11.73,11.21
24/06/2022 11:00,14.82,9.45
24/06/2022 12:00,15.05,9
24/06/2022 13:00,15.57,9.58
24/06/2022 14:00,13.79,9.21
24/06/2022 15:00,11.17,9.72
24/06/2022 16:00,11.47,9.74
24/06/2022 17:00,11.45,10.58
24/06/2022 18:00,10.98,11.83
24/06/2022 19:00,11.21,14.27
24/06/2022 20:00,11.69,14.43
24/06/2022 21:00,10.6,10.72
24/06/2022 22:00,7.63,9.94
24/06/2022 23:00,6.56,8.67
25/06/2022 00:00,7.88,7.88
25/06/2022 01:00,9.23,7.37
25/06/2022 02:00,8.59,7.81
25/06/2022 03:00,8.55,7.43
25/06/2022 04:00,8.87,7.51
25/06/2022 05:00,10.58,8.65
25/06/2022 06:00,10.57,10.42
25/06/2022 07:00,11.68,12.05
25/06/2022 08:00,13.01,12.16
25/06/2022 09:00,12.19,12.08
25/06/2022 10:00,10.1,11.21
25/06/2022 11:00,9.92,10.63
25/06/2022 12:00,12.46,10.8
25/06/2022 13:00,11.24,9.92
25/06/2022 14:00,9.09,9.59
25/06/2022 15:00,9.18,9.83
25/06/2022 16:00,10.15,10.49
25/06/2022 17:00,10.48,10.56
